Policyholder_Number,Security_Code,ISIN,Other_Security_ID,ID_Type,Asset_Name,Acq_Cost_in_GBP,Cash_Value_in_GBP,Bid_Value_in_GBP,Accrued_Interest,Holding,Loc_Bid_Price,Currency_Local
ID-D0A9D576,BM8BLZ0,XS2814733874,,sedol_isin,ML AC SPX/EURO 9.36%,0.00,0.00,81465.00,0.00,75000.00,1.09,GBP
ID-D0A9D576,BM8Z2T3,GB00BM8Z2T38,,sedol_isin,1% UK TREAS GILT JAN32,0.00,0.00,39117.78,0.00,46660.00,0.84,GBP
ID-D0A9D576,BMF9LG8,GB00BMF9LG83,,sedol_isin,4.5% UK TR GILT JUN28,0.00,0.00,142073.57,0.00,139250.00,1.02,GBP
ID-D0A9D576,BN92030,XS2998050855,,sedol_isin,BAR-AC FTSE RUSSELL10.35%,0.00,0.00,118679.00,0.00,110000.00,1.08,GBP
ID-D0A9D576,BNBV3D6,XS3254825089,,sedol_isin,CIBC AC RTY SMI 11.45%,0.00,0.00,123000.00,0.00,123000.00,1.00,GBP
ID-D0A9D576,BNZGVV1,NL0015000IY2,,sedol_isin,UNIVERSAL MUSIC GROUP,0.00,0.00,9699.80,0.00,500.00,22.23,EUR
ID-D0A9D576,BP6KMJ1,DK0062498333,,sedol_isin,NOVO NORDISK B,0.00,0.00,22234.44,0.00,585.00,325.25,DKK
ID-D0A9D576,BP6MXT4,GB00BP6MXD84,,sedol_isin,SHELL PLC,0.00,0.00,10300.31,0.00,375.00,31.48,EUR
ID-D0A9D576,BQZJ0Q9,US49338L1035,,sedol_isin,KEYSIGHT TECHNOLOGIES INC,0.00,0.00,9198.89,0.00,61.00,203.19,USD
ID-D0A9D576,BS0B5Z8,XS2952964539,,sedol_isin,BARC-AC FTSE SMI 10%,0.00,0.00,122618.40,0.00,114000.00,1.08,GBP
ID-D0A9D576,BTRTSC0,XS3004448737,,sedol_isin,CITI INCOME FTSE/EURO 8.7,0.00,0.00,113122.20,0.00,114000.00,0.99,GBP
ID-D0A9D576,BTWV6W7,XS2481078637,,sedol_isin,GS AC FTSE/SX5E ROLL10.07,0.00,0.00,123028.80,0.00,114000.00,1.08,GBP
ID-D0A9D576,BVPT484,XS3095305432,,sedol_isin,MS AC SMI SUKX35FD 10.4%,0.00,0.00,104125.00,0.00,98000.00,1.06,GBP
ID-D0A9D576,BVYPP13,IE00BVYPP131,,sedol_isin,GUINNESS GBL EQ INC Y GBP,0.00,0.00,158530.89,0.00,6950.00,22.81,GBP
ID-D0A9D576,BVZK7T9,GB00BVZK7T90,,sedol_isin,UNILEVER PLC,0.00,0.00,24832.05,0.00,511.00,48.60,GBP
ID-D0A9D576,BWFGQN1,GB00BWFGQN14,,sedol_isin,SPIRAX GROUP PLC,0.00,0.00,6820.00,0.00,100.00,68.20,GBP
ID-D0A9D576,BYW36M8,US70450Y1038,,sedol_isin,PAYPAL HOLDINGS,0.00,0.00,3032.95,0.00,70.00,58.38,USD
ID-D0A9D576,BYY88Y7,US02079K1079,,sedol_isin,ALPHABET C,0.00,0.00,56592.99,0.00,243.00,313.80,USD
ID-D0A9D576,BYZK455,IE00BYZK4552,,sedol_isin,ISHARES IV PLC AUTO ETF,0.00,0.00,82534.49,0.00,6795.00,16.37,USD
ID-D0A9D576,CASH_GBP,,,sedol_isin,Cash,0.00,193551.85,,0.00,,,GBP
ID-D0A9D576,CASH_USD,,,sedol_isin,Cash,0.00,115.81,,0.00,,,USD
ID-D0A9D576,GB0005405286,GB0005405286,,sedol_isin,HSBC HOLDINGS,0.00,0.00,33060.49,0.00,3795.00,11.74,USD
ID-D0A9D576,IE00BFD2H405,IE00BFD2H405,,sedol_isin,FIRST TR GL CLOUD A ETF,0.00,0.00,61099.38,0.00,2005.00,41.06,USD
ID-D0A9D576,JE00B4T3BW64,JE00B4T3BW64,,sedol_isin,GLENCORE PLC,0.00,0.00,8267.38,0.00,2740.00,4.07,USD
ID-D0A9D576,LU0514695690,LU0514695690,,sedol_isin,XTRACK MSCI CHINA 1C ETF,0.00,0.00,10234.82,0.00,800.00,17.24,USD
ID-D0A9D576,TPY0118,XS2959061461,,sedol_isin,BNP AC FTSE - CHINA 11.5%,0.00,0.00,81847.50,0.00,75000.00,1.09,GBP
ID-D0A9D576,TPY0119,LU1458425813,,sedol_isin,BNPP AQUA PRIVILE GBP CAP,0.00,0.00,39478.88,0.00,202.00,195.44,GBP
ID-D0A9D576,TPY0122,XS2355957379,,sedol_isin,BNP 100% CG PART. CSI300,0.00,0.00,67159.80,0.00,54000.00,1.24,GBP
ID-D2CB3D56,0504245,IE0005042456,,sedol_isin,ISHARES CORE FTSE 100 ETF,0.00,0.00,84073.90,0.00,8697.00,9.67,GBP
ID-D2CB3D56,B1G52Y3,IE00B1FZSB30,,sedol_isin,ISHARES CORE UK GILTS ETF,0.00,0.00,5837.37,0.00,588.00,9.93,GBP
ID-D2CB3D56,B53H013,IE00B53H0131,,sedol_isin,UBSCMCI COMPOSITE A USD,0.00,0.00,17557.52,0.00,205.00,115.40,USD
ID-D2CB3D56,BD3J2B9,LU1291102447,,sedol_isin,BNPP MSCI JAPAN ESG ETF,0.00,0.00,33228.09,0.00,2234.00,17.04,EUR
ID-D2CB3D56,BG0TQC2,IE00BG0TQC25,,sedol_isin,INVESCO MKT UK GILTS ETF,0.00,0.00,23720.29,0.00,819.00,28.96,GBP
ID-D2CB3D56,BHZPJ89,IE00BHZPJ890,,sedol_isin,ISHS MSCI USA ESG CTB ETF,0.00,0.00,48725.74,0.00,5472.00,12.00,USD
ID-D2CB3D56,BM92QJ1,IE000LZ4F7J0,,sedol_isin,ISHS MSCIESG CTB ETF HDG?,0.00,0.00,99884.18,0.00,14174.00,7.05,GBP
ID-D2CB3D56,BMCMT55,IE0007L4ZKN0,,sedol_isin,QMM US EQUITY GBP ACC,0.00,0.00,56553.43,0.00,4690.00,12.06,GBP
ID-D2CB3D56,BMCMT77,IE000KY07VI3,,sedol_isin,QMM US EQUITY GBPH ACC,0.00,0.00,94893.73,0.00,7345.00,12.92,GBP
ID-D2CB3D56,BMCMTG6,IE0005ROYD13,,sedol_isin,QMM CONT EURO EQ GBPH ACC,0.00,0.00,68069.89,0.00,6206.00,10.97,GBP
ID-D2CB3D56,BMCMTR7,IE000R3U28Q9,,sedol_isin,QMM GL IG CREDIT GBPH DIS,0.00,0.00,33231.51,0.00,3160.00,10.52,GBP
ID-D2CB3D56,BMCMTY4,IE000N0WGY67,,sedol_isin,QMM GLB HY CORP GBPH DIS,0.00,0.00,33197.74,0.00,3120.00,10.64,GBP
ID-D2CB3D56,BQTXCZ0,IE000QQ8Z0D8,,sedol_isin,AMUNDI MSCI ESG BR TR EUR,0.00,0.00,90381.55,0.00,189.00,547.98,EUR
ID-D2CB3D56,BSNQ3R8,IE000FZW9C08,,sedol_isin,BLACKR ISHS EX-UK S HDG £,0.00,0.00,15026.42,0.00,1234.00,12.18,GBP
ID-D2CB3D56,BSQL9F0,IE000SZ25OI0,,sedol_isin,XTRCK SP500 WGHT 4C HDG £,0.00,0.00,26357.19,0.00,3124.00,8.44,GBP
ID-D2CB3D56,BZ1F4Z1,LU1291106513,,sedol_isin,BNPP MSCI PAC EX JAP PRI£,0.00,0.00,16292.76,0.00,66.00,246.86,GBP
ID-D2CB3D56,CASH_GBP,,,sedol_isin,Cash,0.00,17601.66,,0.00,,,GBP
ID-D2CB3D56,IE00BHZPJ239,IE00BHZPJ239,,sedol_isin,ISHS MSCI EM ESG CTB ETF,0.00,0.00,47732.04,0.00,9749.00,6.60,USD
ID-D2CB3D56,TPY0159,LU2533810946,,sedol_isin,BNP JPMESG GL DIV TRACKIH,0.00,0.00,12943.56,0.00,114.00,113.54,GBP
ID-D2CB3D56,TPY0161,LU0303706948,,sedol_isin,GS III EM MKTS ENH IDX I,0.00,0.00,41006.39,0.00,9.25,5973.19,USD
ID-D46504AF,BP4VN04,GB00BP4VN048,,sedol_isin,SVS BROWN SHIP BAL A CAP,0.00,0.00,2170971.77,0.00,1257513.77,1.73,GBP
ID-D46504AF,CASH_GBP,,,sedol_isin,Cash,0.00,430.88,,0.00,,,GBP
ID-D6672D9B,0504245,IE0005042456,,sedol_isin,ISHARES CORE FTSE 100 ETF,0.00,0.00,56648.62,0.00,5860.00,9.67,GBP
ID-D6672D9B,B1G52Y3,IE00B1FZSB30,,sedol_isin,ISHARES CORE UK GILTS ETF,0.00,0.00,36285.01,0.00,3655.00,9.93,GBP
ID-D6672D9B,B53H013,IE00B53H0131,,sedol_isin,UBSCMCI COMPOSITE A USD,0.00,0.00,12161.79,0.00,142.00,115.40,USD
ID-D6672D9B,BCDBVY4,LU0953998605,,sedol_isin,JANUS HEN ABS RET I2 GBP,0.00,0.00,2945.35,0.00,180.60,16.31,GBP
ID-D6672D9B,BD3J2B9,LU1291102447,,sedol_isin,BNPP MSCI JAPAN ESG ETF,0.00,0.00,17134.63,0.00,1152.00,17.04,EUR
ID-D6672D9B,BDCNS92,LU1373034930,,sedol_isin,BRSF GBL EV DRIVEN D2£HDG,0.00,0.00,1782.32,0.00,12.70,140.34,GBP
ID-D6672D9B,BF2V2C1,LU1725201468,,sedol_isin,SCHRODER GAIA CONT C HDG£,0.00,0.00,3410.28,0.00,18.00,189.46,GBP
ID-D6672D9B,BF6SWG2,IE00BF6SWG20,,sedol_isin,RV CAPITAL ASIA OPP A GBP,0.00,0.00,1333.19,0.00,11051.00,0.12,GBP
ID-D6672D9B,BFWY8B1,IE00BFWY8B17,,sedol_isin,AMUNDI/SANDLER US SI GBP,0.00,0.00,1815.73,0.00,139589.00,0.01,GBP
ID-D6672D9B,BG08P77,IE00BG08P774,,sedol_isin,MONTLAKE COOPER N/AM POOL,0.00,0.00,2074.00,0.00,20.00,103.70,GBP
ID-D6672D9B,BG0TQC2,IE00BG0TQC25,,sedol_isin,INVESCO MKT UK GILTS ETF,0.00,0.00,27456.45,0.00,948.00,28.96,GBP
ID-D6672D9B,BHZPJ89,IE00BHZPJ890,,sedol_isin,ISHS MSCI USA ESG CTB ETF,0.00,0.00,14416.48,0.00,1619.00,12.00,USD
ID-D6672D9B,BM92QJ1,IE000LZ4F7J0,,sedol_isin,ISHS MSCIESG CTB ETF HDG?,0.00,0.00,65360.93,0.00,9275.00,7.05,GBP
ID-D6672D9B,BMCMT66,IE000PBSSTH3,,sedol_isin,QMM US EQUITY GBP DIS,0.00,0.00,47042.91,0.00,3928.00,11.98,GBP
ID-D6672D9B,BMCMT88,IE000V470LW0,,sedol_isin,QMM US EQUITY GBPH DIS,0.00,0.00,46442.10,0.00,3618.00,12.84,GBP
ID-D6672D9B,BMCMTH7,IE000LNGBWW1,,sedol_isin,QMM CONT EURO EQ GBPH DIS,0.00,0.00,40204.55,0.00,3782.00,10.63,GBP
ID-D6672D9B,BMCMTR7,IE000R3U28Q9,,sedol_isin,QMM GL IG CREDIT GBPH DIS,0.00,0.00,19349.99,0.00,1840.00,10.52,GBP
ID-D6672D9B,BMCMTX3,IE000HR61W43,,sedol_isin,QMM GLB HY CORP GBPH ACC,0.00,0.00,34440.29,0.00,2958.00,11.64,GBP
ID-D6672D9B,BNGJH55,IE00BNGJH556,,sedol_isin,GRAHAM MACRO K GBP,0.00,0.00,3095.34,0.00,24.67,125.47,GBP
ID-D6672D9B,BNTWDJ7,LU2589021224,,sedol_isin,LUMYNA HBK B,0.00,0.00,5351.52,0.00,48.00,111.49,GBP
ID-D6672D9B,BQTXCZ0,IE000QQ8Z0D8,,sedol_isin,AMUNDI MSCI ESG BR TR EUR,0.00,0.00,50211.97,0.00,105.00,547.98,EUR
ID-D6672D9B,BSNQ3R8,IE000FZW9C08,,sedol_isin,BLACKR ISHS EX-UK S HDG £,0.00,0.00,6283.33,0.00,516.00,12.18,GBP
ID-D6672D9B,BSQL9F0,IE000SZ25OI0,,sedol_isin,XTRCK SP500 WGHT 4C HDG £,0.00,0.00,16367.78,0.00,1940.00,8.44,GBP
ID-D6672D9B,BYXPR31,LU1586024074,,sedol_isin,BLACKROCK STR ASI PAC Z2£,0.00,0.00,3774.06,0.00,18.00,209.67,GBP
ID-D6672D9B,BZ1F4Z1,LU1291106513,,sedol_isin,BNPP MSCI PAC EX JAP PRI£,0.00,0.00,10121.26,0.00,41.00,246.86,GBP
ID-D6672D9B,CASH_GBP,,,sedol_isin,Cash,0.00,21322.68,,0.00,,,GBP
ID-D6672D9B,IE00BHZPJ239,IE00BHZPJ239,,sedol_isin,ISHS MSCI EM ESG CTB ETF,0.00,0.00,31589.61,0.00,6452.00,6.60,USD
ID-D6672D9B,TPY0159,LU2533810946,,sedol_isin,BNP JPMESG GL DIV TRACKIH,0.00,0.00,11126.92,0.00,98.00,113.54,GBP
ID-D6672D9B,TPY0161,LU0303706948,,sedol_isin,GS III EM MKTS ENH IDX I,0.00,0.00,20170.71,0.00,4.55,5973.19,USD
ID-D6672D9B,TPY0211,IE000QXUHMG1,,sedol_isin,AMUNDI II ALT MA SYS EQ I,0.00,0.00,3570.57,0.00,33.91,105.30,GBP
ID-D8291576,BP4VN37,GB00BP4VN378,,sedol_isin,SVS BROWN SHIP BAL I DIS,0.00,0.00,360266.54,0.00,239523.00,1.50,GBP
ID-D8291576,CASH_GBP,,,sedol_isin,Cash,0.00,3542.29,,0.00,,,GBP
ID-D831879B,3250341,GB0032503418,,sedol_isin,SVS BROWN SHIP GWTH A ACC,0.00,0.00,337320.44,0.00,75063.52,4.49,GBP
ID-D831879B,CASH_GBP,,,sedol_isin,Cash,0.00,352.20,,0.00,,,GBP
ID-D93982BD,3250330,GB0032503301,,sedol_isin,SVS BROWN SHIP GWTH A DIS,0.00,0.00,312038.16,0.00,87008.38,3.59,GBP
ID-D93982BD,BFLR220,IE00BFLR2202,,sedol_isin,ATLANTIC HOUSE DEFRET B£,0.00,0.00,41184.36,0.00,18092.68,2.28,GBP
ID-D93982BD,BMCDD67,IE00BMCDD674,,sedol_isin,GEMPC ATLN A HDG GBP,0.00,0.00,30666.86,0.00,25097.68,1.22,GBP
ID-D93982BD,CASH_GBP,,,sedol_isin,Cash,0.00,4053.64,,0.00,,,GBP
ID-D93982BD,TPY0139,IE000B8NX8P7,,sedol_isin,QUINTET DEFINED RETURNS I,0.00,0.00,30941.17,0.00,25351.87,1.22,GBP
ID-DC630DFB,3250404,GB0032504044,,sedol_isin,SVS BROWN SHIP DYN A DIS,0.00,0.00,1937874.18,0.00,493411.63,3.93,GBP
ID-DC630DFB,BMB3JY8,IE00BMB3JY80,,sedol_isin,ATLANTIC HOUSE D/RET I £,0.00,0.00,493578.95,0.00,409643.08,1.20,GBP
ID-DC630DFB,BMCDD67,IE00BMCDD674,,sedol_isin,GEMPC ATLN A HDG GBP,0.00,0.00,308980.31,0.00,252868.74,1.22,GBP
ID-DC630DFB,CASH_GBP,,,sedol_isin,Cash,0.00,37871.75,,0.00,,,GBP
ID-DC630DFB,TPY0139,IE000B8NX8P7,,sedol_isin,QUINTET DEFINED RETURNS I,0.00,0.00,310795.39,0.00,254652.43,1.22,GBP
ID-DF81FB96,0006655,GB0000066554,,sedol_isin,ABERFORTH SMALLER CO.,0.00,0.00,36688.50,0.00,2325.00,15.78,GBP
ID-DF81FB96,0237400,GB0002374006,,sedol_isin,DIAGEO,0.00,0.00,6249.75,0.00,390.00,16.03,GBP
ID-DF81FB96,0602053,GB0006020530,,sedol_isin,BAILLIE GIFF EM MKT B DIS,0.00,0.00,83086.82,0.00,8995.00,9.24,GBP
ID-DF81FB96,0682538,GB0006825383,,sedol_isin,PERSIMMON,0.00,0.00,7330.50,0.00,540.00,13.58,GBP
ID-DF81FB96,0709954,GB0007099541,,sedol_isin,PRUDENTIAL,0.00,0.00,20944.35,0.00,1830.00,11.45,GBP
ID-DF81FB96,0989529,GB0009895292,,sedol_isin,ASTRAZENECA,0.00,0.00,21650.30,0.00,157.00,137.90,GBP
ID-DF81FB96,2000019,US0231351067,,sedol_isin,AMAZON COM,0.00,0.00,39400.77,0.00,230.00,230.82,USD
ID-DF81FB96,2046251,US0378331005,,sedol_isin,APPLE,0.00,0.00,31475.55,0.00,156.00,271.86,USD
ID-DF81FB96,2073390,US0846707026,,sedol_isin,BERKSHIRE HATHAWAY B,0.00,0.00,26486.68,0.00,71.00,502.65,USD
ID-DF81FB96,2270726,US2546871060,,sedol_isin,WALT DISNEY,0.00,0.00,14523.11,0.00,172.00,113.77,USD
ID-DF81FB96,2320524,US5184391044,,sedol_isin,ESTEE LAUDER A,0.00,0.00,2720.20,0.00,35.00,104.72,USD
ID-DF81FB96,2379504,US67066G1040,,sedol_isin,NVIDIA CORP,0.00,0.00,40278.68,0.00,291.00,186.50,USD
ID-DF81FB96,2463247,US4581401001,,sedol_isin,INTEL CORP,0.00,0.00,19581.04,0.00,715.00,36.90,USD
ID-DF81FB96,2520153,US00846U1016,,sedol_isin,AGILENT TECHNOLOGIES,0.00,0.00,6867.12,0.00,68.00,136.07,USD
ID-DF81FB96,2588173,US5949181045,,sedol_isin,MICROSOFT,0.00,0.00,25124.98,0.00,70.00,483.62,USD
ID-DF81FB96,2640147,US6541061031,,sedol_isin,NIKE INC B,0.00,0.00,1891.35,0.00,40.00,63.71,USD
ID-DF81FB96,2867719,US8716071076,,sedol_isin,SYNOPSYS,0.00,0.00,14641.71,0.00,42.00,469.72,USD
ID-DF81FB96,2886907,US8835561023,,sedol_isin,THERMO FISHER SCIENTIFIC,0.00,0.00,9461.11,0.00,22.00,579.45,USD
ID-DF81FB96,3163836,GB0031638363,,sedol_isin,INTERTEK GROUP PLC,0.00,0.00,7401.60,0.00,160.00,46.26,GBP
ID-DF81FB96,5497168,DE0007664039,,sedol_isin,VW (PRIV),0.00,0.00,16356.18,0.00,181.00,103.55,EUR
ID-DF81FB96,7123870,CH0038863350,,sedol_isin,NESTLE (NOM),0.00,0.00,8718.10,0.00,118.00,78.74,CHF
ID-DF81FB96,B082RF1,GB00B082RF11,,sedol_isin,RENTOKIL INITIAL,0.00,0.00,9822.63,0.00,2195.00,4.48,GBP
ID-DF81FB96,B15KXQ8,GB00B15KXQ89,,sedol_isin,WISDOMT.ETC-COPPER COM ID,0.00,0.00,39960.76,0.00,1085.00,49.63,USD
ID-DF81FB96,B16NNR7,GB00B16NNR78,,sedol_isin,4 1/4 UK TREAS STK DEC27,0.00,0.00,70027.65,0.00,69045.00,1.01,GBP
ID-DF81FB96,B24CGK7,GB00B24CGK77,,sedol_isin,RECKITT BENCKISER GROUP,0.00,0.00,19206.40,0.00,320.00,60.02,GBP
ID-DF81FB96,B2B0DG9,GB00B2B0DG97,,sedol_isin,RELX PLC,0.00,0.00,7550.00,0.00,250.00,30.20,GBP
ID-DF81FB96,B4MR8G8,GB00B4MR8G82,,sedol_isin,FUNDSMITH EQ FUND I DIS,0.00,0.00,68219.84,0.00,10570.00,6.45,GBP
ID-DF81FB96,B616C79,US88160R1014,,sedol_isin,TESLA,0.00,0.00,21361.20,0.00,64.00,449.72,USD
ID-DF81FB96,B62H2K4,LU0435534705,,sedol_isin,BRGF SUST ENERGY D4 GBP,0.00,0.00,34730.60,0.00,2110.00,16.46,GBP
ID-DF81FB96,B7TL820,US30303M1027,,sedol_isin,META PLATFORMS A,0.00,0.00,24984.85,0.00,51.00,660.09,USD
ID-DF81FB96,B80NXX8,US81762P1021,,sedol_isin,SERVICENOW,0.00,0.00,16485.49,0.00,145.00,153.19,USD
ID-DF81FB96,B8N44R9,GB00B8N44R93,,sedol_isin,INVESCO PERP ASIAN Z DIS,0.00,0.00,17622.87,0.00,2695.00,6.54,GBP
ID-DF81FB96,B929F46,NL0010273215,,sedol_isin,ASML HOLDING,0.00,0.00,39400.12,0.00,49.00,921.40,EUR
ID-DF81FB96,BF2DSG3,CH0418792922,,sedol_isin,SIKA LTD,0.00,0.00,5339.90,0.00,35.00,162.60,CHF
ID-DF81FB96,BFF5BH8,GB00BFF5BH82,,sedol_isin,JUPITER JAP INC U2 UNHDG,0.00,0.00,72158.43,0.00,52115.00,1.38,GBP
ID-DF81FB96,BGT0LX2,GG00BR30MJ80,,sedol_isin,HARBOURVEST GBL RED USD,0.00,0.00,52415.76,0.00,2260.00,31.25,USD
ID-DF81FB96,BJ09MR0,IE00BJ09MR04,,sedol_isin,WELLINGTON GBL STEW N GBP,0.00,0.00,29744.57,0.00,1635.00,18.19,GBP
ID-DF81FB96,BJ0LT19,GB00BJ0LT190,,sedol_isin,HGCAPITAL TRUST GBP,0.00,0.00,56769.00,0.00,11175.00,5.08,GBP
ID-DF81FB96,BJFFLV0,GB00BJFFLV09,,sedol_isin,CRODA INTERNATIONAL,0.00,0.00,5236.40,0.00,190.00,27.56,GBP
ID-DF81FB96,BK531S8,US68902V1070,,sedol_isin,OTIS WORLDWIDE CORP WI,0.00,0.00,5575.26,0.00,86.00,87.35,USD
ID-DF81FB96,BK6KTX9,LU2112292763,,sedol_isin,BGF WORLD HEALTH D5 DIS £,0.00,0.00,64561.92,0.00,4386.00,14.72,GBP
ID-DF81FB96,BKC9GJ5,IE00BKC9GJ54,,sedol_isin,BLACKROCK ICS £ LIQ PREM,0.00,0.00,340355.61,0.00,2905.00,117.16,GBP
ID-DF81FB96,BL68HH0,GB00BL68HH02,,sedol_isin,3/8 UK TSY GILT OCT30,0.00,0.00,72051.99,0.00,84750.00,0.85,GBP
ID-DF81FB96,BL6C772,GB00BL6C7720,,sedol_isin,4.125% UKTREAS JAN27 REGS,0.00,0.00,106685.06,1814.37,104430.00,1.02,GBP
ID-DF81FB96,BL6LC29,IE00BF16M727,,sedol_isin,FIRST TR NASDAQ CYBER ETF,0.00,0.00,65620.38,0.00,1980.00,44.66,USD
ID-DF81FB96,BL6LXZ9,XS2688824569,,sedol_isin,GS AC SMI/SX5E 10.29%,0.00,0.00,110731.50,0.00,99000.00,1.12,GBP
ID-DF81FB96,BLC9NZ7,IE00BMW13836,,sedol_isin,KRANESHARES CHINA INT ETF,0.00,0.00,46215.78,0.00,3070.00,15.05,GBP
ID-DF81FB96,BLDYK61,GB00BLDYK618,,sedol_isin,SCOTTISH MORTGAGE INV GBP,0.00,0.00,154950.90,0.00,13065.00,11.86,GBP
ID-DF81FB96,BLPK722,GB00BLPK7227,,sedol_isin,1/2 UK TREAS GILT 29 REGS,0.00,0.00,71801.79,0.00,78950.00,0.91,GBP
ID-DF81FB96,BM8BLZ0,XS2814733874,,sedol_isin,ML AC SPX/EURO 9.36%,0.00,0.00,110792.40,0.00,102000.00,1.09,GBP
ID-DF81FB96,BMF9LG8,GB00BMF9LG83,,sedol_isin,4.5% UK TR GILT JUN28,0.00,0.00,70195.06,0.00,68800.00,1.02,GBP
ID-DF81FB96,BNBV3D6,XS3254825089,,sedol_isin,CIBC AC RTY SMI 11.45%,0.00,0.00,93000.00,0.00,93000.00,1.00,GBP
ID-DF81FB96,BNZGVV1,NL0015000IY2,,sedol_isin,UNIVERSAL MUSIC GROUP,0.00,0.00,6983.86,0.00,360.00,22.23,EUR
ID-DF81FB96,BP6KMJ1,DK0062498333,,sedol_isin,NOVO NORDISK B,0.00,0.00,20334.06,0.00,535.00,325.25,DKK
ID-DF81FB96,BP6MXT4,GB00BP6MXD84,,sedol_isin,SHELL PLC,0.00,0.00,6866.87,0.00,250.00,31.48,EUR
ID-DF81FB96,BQHQ905,XS2649885279,,sedol_isin,BNP AC FTSE RTY 9.50%,0.00,0.00,75478.00,0.00,65000.00,1.16,GBP
ID-DF81FB96,BQZJ0Q9,US49338L1035,,sedol_isin,KEYSIGHT TECHNOLOGIES INC,0.00,0.00,8595.69,0.00,57.00,203.19,USD
ID-DF81FB96,BS0B5Z8,XS2952964539,,sedol_isin,BARC-AC FTSE SMI 10%,0.00,0.00,112938.00,0.00,105000.00,1.08,GBP
ID-DF81FB96,BSLM1W9,XS2894051197,,sedol_isin,MS RANGE ACC S&P/FTSE 7%,0.00,0.00,90999.00,0.00,90000.00,1.01,GBP
ID-DF81FB96,BTRTSC0,XS3004448737,,sedol_isin,CITI INCOME FTSE/EURO 8.7,0.00,0.00,70453.30,0.00,71000.00,0.99,GBP
ID-DF81FB96,BTWV6W7,XS2481078637,,sedol_isin,GS AC FTSE/SX5E ROLL10.07,0.00,0.00,110078.40,0.00,102000.00,1.08,GBP
ID-DF81FB96,BVPT484,XS3095305432,,sedol_isin,MS AC SMI SUKX35FD 10.4%,0.00,0.00,94562.50,0.00,89000.00,1.06,GBP
ID-DF81FB96,BVYPP13,IE00BVYPP131,,sedol_isin,GUINNESS GBL EQ INC Y GBP,0.00,0.00,141879.44,0.00,6220.00,22.81,GBP
ID-DF81FB96,BVZK7T9,GB00BVZK7T90,,sedol_isin,UNILEVER PLC,0.00,0.00,22645.27,0.00,466.00,48.60,GBP
ID-DF81FB96,BWFGQN1,GB00BWFGQN14,,sedol_isin,SPIRAX GROUP PLC,0.00,0.00,8184.00,0.00,120.00,68.20,GBP
ID-DF81FB96,BYW36M8,US70450Y1038,,sedol_isin,PAYPAL HOLDINGS,0.00,0.00,4982.71,0.00,115.00,58.38,USD
ID-DF81FB96,BYY88Y7,US02079K1079,,sedol_isin,ALPHABET C,0.00,0.00,45647.02,0.00,196.00,313.80,USD
ID-DF81FB96,BYZK455,IE00BYZK4552,,sedol_isin,ISHARES IV PLC AUTO ETF,0.00,0.00,66076.18,0.00,5440.00,16.37,USD
ID-DF81FB96,BYZW3G5,GB00BYZW3G56,,sedol_isin,1 1/2 UK TREAS STK JUL26,0.00,0.00,71269.42,0.00,71600.00,1.00,GBP
ID-DF81FB96,CASH_GBP,,,sedol_isin,Cash,0.00,103372.63,,0.00,,,GBP
ID-DF81FB96,CASH_USD,,,sedol_isin,Cash,0.00,97.69,,0.00,,,USD
ID-DF81FB96,GB0005405286,GB0005405286,,sedol_isin,HSBC HOLDINGS,0.00,0.00,29227.39,0.00,3355.00,11.74,USD
ID-DF81FB96,IE00BFD2H405,IE00BFD2H405,,sedol_isin,FIRST TR GL CLOUD A ETF,0.00,0.00,54852.31,0.00,1800.00,41.06,USD
ID-DF81FB96,JE00B4T3BW64,JE00B4T3BW64,,sedol_isin,GLENCORE PLC,0.00,0.00,6969.95,0.00,2310.00,4.07,USD
ID-DF81FB96,LU0514695690,LU0514695690,,sedol_isin,XTRACK MSCI CHINA 1C ETF,0.00,0.00,57378.97,0.00,4485.00,17.24,USD
ID-DF81FB96,TPY0118,XS2959061461,,sedol_isin,BNP AC FTSE - CHINA 11.5%,0.00,0.00,113495.20,0.00,104000.00,1.09,GBP
ID-DF81FB96,TPY0119,LU1458425813,,sedol_isin,BNPP AQUA PRIVILE GBP CAP,0.00,0.00,36156.40,0.00,185.00,195.44,GBP
ID-E745ABBE,0504245,IE0005042456,,sedol_isin,ISHARES CORE FTSE 100 ETF,0.00,0.00,42592.80,0.00,4406.00,9.67,GBP
ID-E745ABBE,B1G52Y3,IE00B1FZSB30,,sedol_isin,ISHARES CORE UK GILTS ETF,0.00,0.00,27300.63,0.00,2750.00,9.93,GBP
ID-E745ABBE,B53H013,IE00B53H0131,,sedol_isin,UBSCMCI COMPOSITE A USD,0.00,0.00,9078.52,0.00,106.00,115.40,USD
ID-E745ABBE,BCDBVY4,LU0953998605,,sedol_isin,JANUS HEN ABS RET I2 GBP,0.00,0.00,2243.26,0.00,137.55,16.31,GBP
ID-E745ABBE,BD3J2B9,LU1291102447,,sedol_isin,BNPP MSCI JAPAN ESG ETF,0.00,0.00,12821.23,0.00,862.00,17.04,EUR
ID-E745ABBE,BDCNS92,LU1373034930,,sedol_isin,BRSF GBL EV DRIVEN D2£HDG,0.00,0.00,1284.11,0.00,9.15,140.34,GBP
ID-E745ABBE,BF2V2C1,LU1725201468,,sedol_isin,SCHRODER GAIA CONT C HDG£,0.00,0.00,2652.44,0.00,14.00,189.46,GBP
